n_samples,n_features,n_classes,frac_categorical,ratio_samples_per_feature,col_min_mean,col_min_std,col_max_mean,col_max_std,col_mean_mean,col_mean_std,col_std_mean,col_std_std,col_skew_mean,col_skew_std,col_kurt_mean,col_kurt_std,tree_node_count,tree_leaf_count,tree_depth_max,tree_leaf_depth_mean,dummy_mf_acc_mean,gnb_acc_mean,linsvc_acc_mean,logreg_acc_mean,knn5_acc_mean,dt_acc_mean,meta_target_best_algo,did,name,elapsed_sec
4898,11,7,0.0,445.27272727272725,2.492373636363636,3.0732937228567025,75.65863454545456,141.07004217806494,18.43268707238576,39.15342930793201,6.10515195910194,12.478732606923186,1.3004201639647701,1.2369805533334124,7.066218779083346,10.329518791085135,61,31,5,4.967741935483871,0.4487544558170561,0.44426299222446897,0.5287840570344583,0.5345006358007963,0.5541033124179191,0.6090269120927227,dt_acc_mean,40498,wine-quality-white,0.845
2800,26,5,0.0,107.6923076923077,0.8941666666666667,0.8467015248729758,295.11999999999995,205.74092446569787,46.566607194523804,48.0881517786908,17.833323739199102,13.297370467347104,4.054667134348185,5.199972910628114,67.68217904400366,112.91058859399506,53,27,5,4.814814814814815,0.582857142857143,0.195,0.7100000000000001,0.7125000000000001,0.6707142857142857,0.5935714285714286,logreg_acc_mean,40475,thyroid-allhyper,1.462
2800,26,5,0.0,107.6923076923077,0.8941666666666667,0.8467015248729758,295.11999999999995,205.74092446569787,46.566607194523804,48.0881517786908,17.833323739199102,13.297370467347104,4.054667134348185,5.199972910628114,67.68217904400366,112.91058859399506,53,27,5,4.814814814814815,0.582857142857143,0.195,0.7100000000000001,0.7125000000000001,0.6707142857142857,0.5935714285714286,logreg_acc_mean,40476,thyroid-allhypo,1.532
2800,26,5,0.0,107.6923076923077,0.8941666666666667,0.8467015248729758,295.11999999999995,205.74092446569787,46.566607194523804,48.0881517786908,17.833323739199102,13.297370467347104,4.054667134348185,5.199972910628114,67.68217904400366,112.91058859399506,53,27,5,4.814814814814815,0.582857142857143,0.195,0.7100000000000001,0.7125000000000001,0.6707142857142857,0.5935714285714286,logreg_acc_mean,40477,thyroid-allrep,1.526
2800,26,5,0.0,107.6923076923077,0.8941666666666667,0.8467015248729758,295.11999999999995,205.74092446569787,46.566607194523804,48.0881517786908,17.833323739199102,13.297370467347104,4.054667134348185,5.199972910628114,67.68217904400366,112.91058859399506,53,27,5,4.814814814814815,0.582857142857143,0.195,0.7100000000000001,0.7125000000000001,0.6707142857142857,0.5935714285714286,logreg_acc_mean,40478,thyroid-dis,1.532
3772,21,3,0.0,179.61904761904762,0.0015952380952380953,0.00444977005189473,0.8499952380952378,0.27745894672938803,0.07630860248447206,0.11900809103710525,0.1381020498630711,0.11193562242576907,8.323514986420546,12.56814302507078,229.97359527103313,794.7467175326341,15,8,5,3.625,0.9247084863070247,0.08032532893003319,0.9469763029845242,0.9623542431535123,0.9453847910481846,0.9976148400583202,dt_acc_mean,40497,thyroid-ann,0.6
1600,20,2,0.0,80.0,,,,,,,,,,,,,61,31,5,4.967741935483871,0.5,0.506875,0.48875,0.48687500000000006,0.5293749999999999,0.5349999999999999,dt_acc_mean,40646,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,0.572
1600,20,2,0.0,80.0,,,,,,,,,,,,,35,18,5,4.388888888888889,0.5,0.504375,0.469375,0.469375,0.584375,0.576875,knn5_acc_mean,40647,GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,0.6
1600,20,2,0.0,80.0,,,,,,,,,,,,,57,29,5,4.896551724137931,0.5,0.5043749999999999,0.51875,0.5218750000000001,0.5225000000000001,0.535625,dt_acc_mean,40648,GAMETES_Epistasis_3-Way_20atts_0.2H_EDM-1_1,0.571
1600,20,2,0.0,80.0,,,,,,,,,,,,,53,27,5,4.851851851851852,0.5,0.4931249999999999,0.4875,0.490625,0.54375,0.545,dt_acc_mean,40649,GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001,0.595
1600,20,2,0.0,80.0,,,,,,,,,,,,,49,25,5,4.88,0.5,0.51125,0.504375,0.50625,0.563125,0.5337500000000001,knn5_acc_mean,40650,GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM-2_001,0.56
399,32,5,0.0,12.46875,0.0,0.0,33.166666666666664,24.013306496375897,26.321846282372594,17.924652597717415,9.056328460173626,7.687825350865063,-1.9375149954010593,1.0220333271840858,4.312177418682957,5.536175491394408,23,12,5,4.0,0.2381012658227848,0.5687658227848101,0.6090506329113923,0.6215506329113923,0.5913291139240506,0.5964240506329114,logreg_acc_mean,40663,calendarDOW,0.576
1728,21,4,0.0,82.28571428571429,,,,,,,,,,,,,17,9,5,4.111111111111111,0.7002328893356791,0.8026606350004188,0.8894663650833543,0.9178252492250986,0.8084577364496942,0.9699053363491664,dt_acc_mean,40664,car-evaluation,0.721
327,6,5,0.0,54.5,0.11166666666666668,0.1742045413363906,0.96,0.0532290647422377,0.4964882772680938,0.0058903881941670495,0.1565521183476487,0.057935178276616976,1.9632549684044338,3.758345503081674,17.380383844237507,39.477949669896134,35,18,5,4.388888888888889,0.4372960372960373,0.7859673659673658,0.8775757575757577,0.8867599067599066,0.8533333333333333,0.8072727272727273,logreg_acc_mean,40671,ecoli,0.173
3200,24,10,0.0,133.33333333333334,,,,,,,,,,,,,63,32,5,5.0,0.1053125,0.7231249999999999,0.72875,0.7228125,0.5787500000000001,0.5784374999999999,linsvc_acc_mean,40677,led24,1.13
3200,7,10,0.0,457.14285714285717,,,,,,,,,,,,,63,32,5,5.0,0.1065625,0.728125,0.7353125,0.73375,0.6965625000000001,0.728125,linsvc_acc_mean,40678,led7,0.506
1324,10,2,0.0,132.4,,,,,,,,,,,,,51,26,5,4.8076923076923075,0.7794568324757005,0.9984905660377358,1.0,1.0,0.9010606060606061,1.0,linsvc_acc_mean,40680,mofn-3-7-10,0.388
215,5,3,0.0,43.0,13.02,25.993029834938444,58.4,46.41969409636388,25.70586046511628,42.032000667034076,6.674592338273158,3.8807941409429194,2.6600622723590965,2.1642610534129045,14.47301564209825,13.265056312337176,15,8,5,3.375,0.6976744186046512,0.9674418604651163,0.9395348837209301,0.9488372093023255,0.9348837209302324,0.9395348837209301,gnb_acc_mean,40682,thyroid-new,0.167
315,12,5,0.0,26.25,,,,,,,,,,,,,15,8,5,3.875,0.27936507936507937,0.5999999999999999,0.7396825396825397,0.7492063492063492,0.6793650793650793,0.692063492063492,logreg_acc_mean,40686,solar-flare,0.341
1066,11,6,0.0,96.9090909090909,,,,,,,,,,,,,19,10,5,4.3,0.31050414637356855,0.6125707516124785,0.7560528278706506,0.7476065113421966,0.6988986880786274,0.7279057522706331,linsvc_acc_mean,40687,solar-flare,0.472
512,9,2,0.0,56.888888888888886,,,,,,,,,,,,,39,20,5,4.5,0.535160860460689,0.789072910717685,0.8086046068913001,0.8066628593184847,0.9454216638111556,0.984408909194746,dt_acc_mean,40690,threeOf9,0.283
1599,11,6,0.0,145.36363636363637,2.2810972727272727,2.711990717348323,37.95497181818182,81.79722626532435,8.134219224515322,13.074953176648885,4.391251715755471,9.46252856071967,1.6831140163056895,1.752486238784415,8.30879626822749,13.350929004631134,61,31,5,4.967741935483871,0.4258914576802508,0.5416065830721004,0.5753350313479624,0.5934913793103448,0.5791105015673981,0.6166634012539185,dt_acc_mean,40691,wine-quality-red,0.337
973,9,2,0.0,108.11111111111111,,,,,,,,,,,,,43,22,5,4.636363636363637,0.669066878139043,0.8149986782976473,0.8139677504625957,0.8139677504625957,0.9825218080888185,1.0,dt_acc_mean,40693,xd6,0.313
392,7,3,0.0,56.0,619.1666666666666,835.9915104566287,1313.2666666666667,1837.8698962536916,882.0955782312926,1165.8620703142387,167.58358862139434,306.49103058087684,0.5147322898152346,0.3306698812484891,-0.34522941920105704,0.6967928723516151,35,18,5,4.5,0.6250243427458617,0.6837715027588446,0.7629016553067186,0.7500486854917234,0.7399545602077249,0.8212917883803958,dt_acc_mean,40700,cars1,0.28
5000,20,2,0.0,250.0,0.0625,0.24206145913796356,444.8775,1183.0013397736498,224.32242362499997,591.4784130175747,109.22976196049324,344.93936800195075,0.1395287334036856,0.46612204911150706,0.184769793956574,0.9346575634045292,43,22,5,4.636363636363637,0.8586,0.8472,0.86,0.8542,0.884,0.9136,dt_acc_mean,40701,churn,0.93
1066,9,2,0.0,118.44444444444444,,,,,,,,,,,,,43,22,5,4.545454545454546,0.8292703260058797,0.8001930586635077,0.833008643762889,0.8320652889298407,0.8086262121012681,0.8039401518143127,linsvc_acc_mean,40702,solar-flare,0.32
959,42,2,0.0,22.833333333333332,1102.03362875,3972.2160376408906,1126867.885097619,4857163.34769319,132026.1071750587,485259.38366485294,154177.20311696164,578497.2285572434,5.008766941271837,6.141629228701682,64.1649534823642,155.9365032318143,33,17,5,4.294117647058823,0.6392070244328097,0.8779886561954624,0.9238710732984294,0.9259598603839441,0.9207406195462479,0.9071934991273995,logreg_acc_mean,40705,tokyo1,0.359
1124,10,2,0.0,112.4,,,,,,,,,,,,,63,32,5,5.0,0.5044484126984127,0.44126587301587306,0.44839285714285715,0.44928174603174603,0.5400119047619049,0.7099126984126984,dt_acc_mean,40706,parity5_plus_5,0.316
3772,27,3,0.0,139.7037037037037,0.0,0.0,178.33333333333334,80.74170063989376,83.61925592082007,37.44309316476386,58.9160585280032,34.77980722712434,0.49683584841792133,0.551886965970846,-0.7442829973266466,1.0372088849310213,39,20,5,4.55,0.9567871133205685,0.23011400565636694,0.9692458762977146,0.9689813269626011,0.9650021957946141,0.9713689461942489,dt_acc_mean,40707,allbp,1.325
3772,27,4,0.0,139.7037037037037,0.0,0.0,178.33333333333334,80.74170063989376,83.61925592082007,37.44309316476386,58.9160585280032,34.77980722712434,0.49683584841792133,0.551886965970846,-0.7442829973266466,1.0372088849310213,35,18,5,4.555555555555555,0.9671263196725631,0.4304565496161751,0.9665965183480598,0.9681876789572609,0.9716331442022239,0.9801155866284891,dt_acc_mean,40708,allrep,1.379
303,13,2,0.0,23.307692307692307,64.0,44.975548912714785,209.84,192.19953798071418,116.58811881188119,84.09257009688726,20.469584153980154,17.294990430937148,0.47740323420412045,0.7237749416581756,1.2812306444723958,1.7739893942816274,47,24,5,4.708333333333333,0.5445901639344262,0.8189071038251367,0.8349726775956284,0.858087431693989,0.8415846994535519,0.7556830601092897,logreg_acc_mean,40710,cleve,0.338
303,7,5,0.0,43.285714285714285,,,,,,,,,,,,,53,27,5,4.814814814814815,0.5412568306010929,0.10240437158469944,0.5610382513661203,0.5774316939890711,0.5808743169398907,0.5381420765027323,knn5_acc_mean,40711,cleveland-nominal,0.275
3772,27,2,0.0,139.7037037037037,0.0,0.0,178.33333333333334,80.74170063989376,83.61925592082007,37.44309316476386,58.9160585280032,34.77980722712434,0.49683584841792133,0.551886965970846,-0.7442829973266466,1.0372088849310213,31,16,5,4.375,0.9846238164667029,0.26244945280798215,0.9846238164667029,0.9846238164667029,0.9838294658070863,0.9838301684613627,dummy_mf_acc_mean,40713,dis,1.094
1080,77,8,0.0,14.025974025974026,0.2907172818311688,0.3472452488899231,1.405553079168831,1.619305031621762,0.6718868120257284,0.7488362985806924,0.15814034415430395,0.21214715456211158,0.7856041308218357,1.2460270379206175,4.53957626531183,10.899143032593097,55,28,5,4.892857142857143,0.1388888888888889,0.787962962962963,0.986111111111111,0.9898148148148149,0.9768518518518519,0.837962962962963,logreg_acc_mean,40966,MiceProtein,0.808
1000,19,30,0.0,52.63157894736842,0.8942105263157896,2.8443042175538222,7.82842105263158,9.326674402039671,3.303781052631579,6.759053612226069,1.0597705721614306,1.1604451957950412,1.1983242883054444,0.9705781462438309,3.829471313341344,6.638160738814906,61,31,5,4.967741935483871,0.08,0.23900000000000002,0.254,0.26399999999999996,0.21999999999999997,0.146,logreg_acc_mean,40971,collins,0.505
1941,27,7,0.0,71.88888888888889,555.4742111111111,1758.6111102252705,1398296.8505666668,3939133.1604987276,130102.82519640506,431845.6456374913,150651.2688819526,469223.31235884706,3.741247383978777,8.48246750621855,109.58603680278623,339.67089354859263,33,17,5,4.352941176470588,0.34672832798876313,0.4600760607425861,0.7058105636975591,0.7094095354199241,0.7398338324543503,0.7264132191980496,knn5_acc_mean,40982,steel-plates-fault,0.757
690,14,2,0.0,49.285714285714285,1.0,0.0,188.5,100.27088311169898,64.2927536231884,44.78024036543535,51.78462781441863,28.057430309386763,0.9097524103570399,0.5941917050716465,0.19032997589682754,1.8392694600987833,45,23,5,4.6521739130434785,0.555072463768116,0.8202898550724639,0.8536231884057971,0.8695652173913044,0.8507246376811594,0.8188405797101449,logreg_acc_mean,40981,Australian,0.395
540,18,2,0.0,30.0,0.0013603894167183038,0.0011427244397328102,0.9985849035171545,0.0009286702967583161,0.5000220580606145,5.8599665358099995e-05,0.2886734857713411,8.449471456561139e-05,5.469199016381442e-06,0.000690170837760303,-1.2000057830744846,0.0006714087310574803,27,14,5,4.0,0.9148148148148147,0.95,0.9574074074074075,0.9574074074074075,0.9314814814814814,0.9185185185185185,linsvc_acc_mean,40994,climate-model-simulation-crashes,0.218
4839,5,2,0.0,967.8,50.857894599999995,46.57501490950258,1076.1246028,745.724979590066,204.9711689027485,173.303492720469,61.19914998643935,52.77647550129409,3.3734293299197673,3.5081855245432423,48.007919021165996,49.614255926716204,57,29,5,4.896551724137931,0.9460632697189058,0.8939841206081688,0.9644566137068722,0.9557765774697241,0.9665220884220602,0.9776827454767663,dt_acc_mean,40983,wilt,0.316
1728,6,4,0.0,288.0,,,,,,,,,,,,,17,9,5,4.111111111111111,0.7002328893356791,0.8026606350004188,0.8888883304012734,0.9149334003518472,0.8107698751780179,0.9658523917232135,dt_acc_mean,40975,car,0.407
2310,16,7,0.0,144.375,-6.190261250993412,14.067381165402624,206.1190640625,382.52296139841746,13.168660605582904,18.77295900477526,21.90395682665916,19.69330000012291,3.7262322810926385,4.85169929223892,43.45473607415195,94.37802548832354,19,10,5,4.3,0.14285714285714285,0.7134199134199134,0.8463203463203464,0.8714285714285713,0.8922077922077923,0.9116883116883117,dt_acc_mean,40984,segment,0.601
10000,16,2,0.0,625.0,0.125,0.33071891388307384,15.0,0.0,5.930031250000001,1.76096742009852,2.2703401161977643,0.4096921114179782,0.30192225513921356,0.4538405654363726,0.7286263710246033,0.6610989884524344,57,29,5,4.896551724137931,0.7312,0.797,0.7879999999999999,0.7878000000000001,0.9532,0.916,knn5_acc_mean,1222,letter-challenge-unlabeled.arff,0.419
226,22,2,0.0,10.272727272727273,6.674070666666667,5.720918853615548,12.230781904761903,14.45065179886679,9.377565832490518,11.479392006266345,0.9451030743311696,1.483899697419206,0.8538629504598421,1.3320529379571264,3.397923913288486,8.368403754208357,25,13,5,4.384615384615385,0.8451207729468599,0.7831884057971015,0.8452173913043477,0.853913043478261,0.8804830917874396,0.8141062801932367,knn5_acc_mean,1412,lungcancer_GSE31210,0.298
267,44,2,0.0,6.068181818181818,18.954545454545453,10.593639913248431,81.13636363636364,3.2234292093620724,64.58367381681988,4.809112263508566,9.662376558237819,2.3499762563294047,-1.763706466574911,0.5735517811951172,5.220642436881163,3.783466223596517,31,16,5,4.375,0.7939902166317262,0.6814116002795249,0.7823899371069183,0.8127183787561147,0.745213137665968,0.7113207547169812,logreg_acc_mean,1600,SPECTF,0.332
4704,44,3,0.0,106.9090909090909,0.8,1.2489995996796797,9.55,2.4591665254715878,4.317166241496599,1.4785182845289606,2.407554995335037,0.5515012794087106,0.25860602344921046,0.2888361543353231,-1.0014252281360627,0.5534698088569792,25,13,5,4.076923076923077,0.5363520021706198,0.3541637461279309,0.9876692970357475,0.985543446311077,0.9912842833563207,0.9995749202975558,dt_acc_mean,40997,jungle_chess_2pcs_endgame_panther_lion,1.687
4704,44,3,0.0,106.9090909090909,0.8,1.2489995996796797,9.55,2.4591665254715878,4.317166241496599,1.4785182845289606,2.407554995335037,0.5515012794087106,0.25860602344921046,0.2888361543353231,-1.0014252281360627,0.5534698088569792,25,13,5,4.076923076923077,0.5363520021706198,0.3541637461279309,0.9876692970357475,0.985543446311077,0.9912842833563207,0.9995749202975558,dt_acc_mean,40998,jungle_chess_2pcs_endgame_panther_lion,1.647
2351,39,2,0.0,60.282051282051285,0.4444444444444444,0.6849348892187752,10.222222222222221,2.096440251568134,4.520865825417079,1.667114459606028,2.757169074223609,0.292446962235392,0.20886246425396804,0.388983186481037,-0.9949997288661458,0.6300833003791144,11,6,3,2.6666666666666665,,,,,,,,40999,jungle_chess_2pcs_endgame_elephant_elephant,0.044
4704,42,3,0.0,112.0,0.8,1.2489995996796797,9.9,2.2113344387495983,4.6188988095238095,1.6081200647030882,2.6321181254751145,0.46847751896028,0.18792655477162884,0.37421958786926907,-1.096103586059555,0.6692452963507939,21,11,5,3.909090909090909,0.5303997558052773,0.5582472245460918,0.9513188776087006,0.9387733737309787,0.9910719696113235,0.9995749202975558,dt_acc_mean,41000,jungle_chess_2pcs_endgame_panther_elephant,1.743
44819,46,3,0.0,974.3260869565217,0.4,0.6633249580710799,9.9,2.2113344387495983,4.292334508247963,1.4775753654016124,2.6046343536455874,0.2522624053552073,0.20089143045297334,0.42038279867476136,-0.8737160917922514,0.5160290657239687,49,25,5,4.72,0.51,0.5755999999999999,0.8625999999999999,0.8687999999999999,0.8937999999999999,0.9842000000000001,dt_acc_mean,41001,jungle_chess_2pcs_endgame_complete,2.249
5880,44,3,0.0,133.63636363636363,0.4,0.6633249580710799,9.6,2.727636339397171,4.234520030234316,1.7046745066782603,2.5920863984164524,0.3192480486871955,0.203143379295364,0.33273873904649565,-1.0286468410096528,0.5559623428274296,21,11,5,3.909090909090909,0.4492,0.8168000000000001,0.9812000000000001,0.982,0.9888,0.9978,dt_acc_mean,41002,jungle_chess_2pcs_endgame_rat_panther,1.648
5880,44,3,0.0,133.63636363636363,0.4,0.6633249580710799,9.9,2.2113344387495983,4.384520030234316,1.5614285653363955,2.7420863984164523,0.35608060473107245,0.203143379295364,0.33273873904649565,-1.0286468410096528,0.5559623428274296,25,13,5,4.230769230769231,0.4984,0.5554,0.9078000000000002,0.9119999999999999,0.977,0.9982000000000001,dt_acc_mean,41003,jungle_chess_2pcs_endgame_rat_elephant,1.855
4704,44,3,0.0,106.9090909090909,1.0,1.7888543819998317,9.65,2.329699551444349,4.4671662414965985,1.6103932579458597,2.357554995335037,0.6836732850733225,0.25860602344921046,0.2888361543353231,-1.001425228136063,0.553469808856979,23,12,5,3.9166666666666665,0.4419641847740069,0.9313338006195311,0.9876695231419721,0.9887324485043072,0.9815056413503063,0.9976618355303322,dt_acc_mean,41004,jungle_chess_2pcs_endgame_lion_elephant,1.736
3660,41,2,0.0,89.26829268292683,0.4444444444444444,0.6849348892187752,10.222222222222221,2.096440251568134,4.412188828172434,1.5784080226975257,2.5446637971684742,0.23598405539845407,0.2538299335731619,0.3220474814394386,-0.7994012535213473,0.41998179474333225,11,6,3,2.6666666666666665,,,,,,,,41005,jungle_chess_2pcs_endgame_rat_rat,0.059
5880,46,3,0.0,127.82608695652173,0.4,0.6633249580710799,9.55,2.4591665254715878,4.077924225245654,1.491821842021138,2.509755140354427,0.3029237964499056,0.2694125556703215,0.28893421778227957,-0.8758383837251855,0.606667127750522,39,20,5,4.5,0.5268,0.2684,0.9686,0.9705999999999999,0.9734,0.9924,dt_acc_mean,41006,jungle_chess_2pcs_endgame_rat_lion,1.779
